,Datetime,ITM,Product,Instrument,B/S,Price,FillQty,multilegreportingtype,TTOrderId,FirstLeg,SecondLeg,Structure,Algo,Tag,Parent_tag,Parent_firstleg,Tenore,start,id,Hedged,Final_Index
89,2022-03-01 10:17:30.680,ACY,G,G May22-Jun22 Calendar,Sell,27.0,-1,3,2bc51636-509f-4cc4-9cdd-9ba168562f15,May22,Jun22,Spread,COMPLEX,1mo Spread,1mo Spread,May22,1,2022-05-01 00:00:00.000,6mVlM6fS7b9wdZTVdHPYZ,,G May22
90,2022-03-01 10:17:30.680,ACY,G,G May22-Jun22 Calendar,Sell,27.0,-1,3,4f38ff3f-139f-4ef0-8a37-72cf91e42383,May22,Jun22,Spread,COMPLEX,1mo Spread,1mo Spread,May22,1,2022-05-01 00:00:00.000,CNtRQekbBVUJYaIAE54N9Y,,G May22
91,2022-03-01 10:17:30.680,ACY,G,G May22,Sell,867.25,-1,2,2bc51636-509f-4cc4-9cdd-9ba168562f15,May22,May22,Outright,COMPLEX,Outright,1mo Spread,May22,0,2022-05-01 00:00:00.000,HSBynLZCmrwHNXlmFvVKCb,,G May22
92,2022-03-01 10:17:30.680,ACY,G,G Jun22,Buy,840.25,1,2,2bc51636-509f-4cc4-9cdd-9ba168562f15,Jun22,Jun22,Outright,COMPLEX,Outright,1mo Spread,May22,0,2022-06-01 00:00:00.000,BWstUu7z6vWEDVKIop58PV,,G Jun22
93,2022-03-01 10:17:30.680,ACY,G,G May22-Jun22 Calendar,Sell,27.0,-2,3,2bc51636-509f-4cc4-9cdd-9ba168562f15,May22,Jun22,Spread,COMPLEX,1mo Spread,1mo Spread,May22,1,2022-05-01 00:00:00.000,8mMMopS6qip5slmRikVshd,,G May22
94,2022-03-01 10:17:30.680,ACY,G,G May22,Sell,867.25,-2,2,2bc51636-509f-4cc4-9cdd-9ba168562f15,May22,May22,Outright,COMPLEX,Outright,1mo Spread,May22,0,2022-05-01 00:00:00.000,snohZ4l4xpAftD8JQeeck,,G May22
95,2022-03-01 10:17:30.680,ACY,G,G Jun22,Buy,840.25,2,2,2bc51636-509f-4cc4-9cdd-9ba168562f15,Jun22,Jun22,Outright,COMPLEX,Outright,1mo Spread,May22,0,2022-06-01 00:00:00.000,3yFTDi8HgLN7S9j9Xb18Zc,,G Jun22
96,2022-03-01 10:17:30.680,ACY,G,G May22-Jun22 Calendar,Sell,27.0,-2,3,2bc51636-509f-4cc4-9cdd-9ba168562f15,May22,Jun22,Spread,COMPLEX,1mo Spread,1mo Spread,May22,1,2022-05-01 00:00:00.000,FOQIo0frShT1EOeLru0Qfv,,G May22
97,2022-03-01 10:17:30.680,ACY,G,G May22,Sell,867.25,-2,2,2bc51636-509f-4cc4-9cdd-9ba168562f15,May22,May22,Outright,COMPLEX,Outright,1mo Spread,May22,0,2022-05-01 00:00:00.000,JAQSwzDOnTCH1r9oVJW5Cz,,G May22
98,2022-03-01 10:17:30.680,ACY,G,G Jun22,Buy,840.25,2,2,2bc51636-509f-4cc4-9cdd-9ba168562f15,Jun22,Jun22,Outright,COMPLEX,Outright,1mo Spread,May22,0,2022-06-01 00:00:00.000,LUA49EyyELjIqvGtM75nhV,,G Jun22
99,2022-03-01 10:17:30.680,ACY,G,G May22-Jun22 Calendar,Sell,27.0,-1,3,2bc51636-509f-4cc4-9cdd-9ba168562f15,May22,Jun22,Spread,COMPLEX,1mo Spread,1mo Spread,May22,1,2022-05-01 00:00:00.000,KiQUYbFj5sJD2pi9FvdWlG,,G May22
100,2022-03-01 10:17:30.680,ACY,G,G May22,Sell,867.5,-1,2,2bc51636-509f-4cc4-9cdd-9ba168562f15,May22,May22,Outright,COMPLEX,Outright,1mo Spread,May22,0,2022-05-01 00:00:00.000,slwBZAztc6DBosAxcqjng,,G May22
101,2022-03-01 10:17:30.680,ACY,G,G Jun22,Buy,840.5,1,2,2bc51636-509f-4cc4-9cdd-9ba168562f15,Jun22,Jun22,Outright,COMPLEX,Outright,1mo Spread,May22,0,2022-06-01 00:00:00.000,Bs0F5qZYqQXDkYwRgq1FAb,,G Jun22
102,2022-03-01 10:17:30.680,ACY,G,G May22,Sell,867.5,-1,2,4f38ff3f-139f-4ef0-8a37-72cf91e42383,May22,May22,Outright,COMPLEX,Outright,1mo Spread,May22,0,2022-05-01 00:00:00.000,EsUumonPzbwC8FOeosWnEu,,G May22
103,2022-03-01 10:17:30.680,ACY,G,G Jun22,Buy,840.5,1,2,4f38ff3f-139f-4ef0-8a37-72cf91e42383,Jun22,Jun22,Outright,COMPLEX,Outright,1mo Spread,May22,0,2022-06-01 00:00:00.000,EH9deIUz8eXIdbiX0KZQvT,,G Jun22
104,2022-03-01 10:17:30.680,ACY,G,G May22-Jun22 Calendar,Sell,27.0,-1,3,4f38ff3f-139f-4ef0-8a37-72cf91e42383,May22,Jun22,Spread,COMPLEX,1mo Spread,1mo Spread,May22,1,2022-05-01 00:00:00.000,JATQ7WxwDBm2hyJ77NJqpn,,G May22
105,2022-03-01 10:17:30.680,ACY,G,G May22,Sell,867.25,-1,2,4f38ff3f-139f-4ef0-8a37-72cf91e42383,May22,May22,Outright,COMPLEX,Outright,1mo Spread,May22,0,2022-05-01 00:00:00.000,Kcqky1yr2ThIctYztnHVg1,,G May22
106,2022-03-01 10:17:30.680,ACY,G,G Jun22,Buy,840.25,1,2,4f38ff3f-139f-4ef0-8a37-72cf91e42383,Jun22,Jun22,Outright,COMPLEX,Outright,1mo Spread,May22,0,2022-06-01 00:00:00.000,A9cRQvghEKhkEM99Xj0a1,,G Jun22
107,2022-03-01 10:17:30.680,ACY,G,G May22-Jun22 Calendar,Sell,27.0,-1,3,4f38ff3f-139f-4ef0-8a37-72cf91e42383,May22,Jun22,Spread,COMPLEX,1mo Spread,1mo Spread,May22,1,2022-05-01 00:00:00.000,E11OzwR0UrBAvdSjT8PiB2,,G May22
108,2022-03-01 10:17:30.680,ACY,G,G May22,Sell,867.25,-1,2,4f38ff3f-139f-4ef0-8a37-72cf91e42383,May22,May22,Outright,COMPLEX,Outright,1mo Spread,May22,0,2022-05-01 00:00:00.000,IDySy0TfDs49uMFLBNHM3z,,G May22
109,2022-03-01 10:17:30.680,ACY,G,G Jun22,Buy,840.25,1,2,4f38ff3f-139f-4ef0-8a37-72cf91e42383,Jun22,Jun22,Outright,COMPLEX,Outright,1mo Spread,May22,0,2022-06-01 00:00:00.000,Kcv8IgSBroeDr3JlgwlTPF,,G Jun22
110,2022-03-01 10:17:44.477,ACY,G,G May22-Jun22 Calendar,Sell,27.0,-1,3,4f38ff3f-139f-4ef0-8a37-72cf91e42383,May22,Jun22,Spread,COMPLEX,1mo Spread,1mo Spread,May22,1,2022-05-01 00:00:00.000,4pf4tI6tp8zJGX8WlnbAtS,,G May22
111,2022-03-01 10:17:44.477,ACY,G,G May22,Sell,867.0,-1,2,4f38ff3f-139f-4ef0-8a37-72cf91e42383,May22,May22,Outright,COMPLEX,Outright,1mo Spread,May22,0,2022-05-01 00:00:00.000,B62xSMcYcih216uCXwRvw9,,G May22
112,2022-03-01 10:17:44.477,ACY,G,G Jun22,Buy,840.0,1,2,4f38ff3f-139f-4ef0-8a37-72cf91e42383,Jun22,Jun22,Outright,COMPLEX,Outright,1mo Spread,May22,0,2022-06-01 00:00:00.000,FTTcMd9yn8vKDemthVlgGh,,G Jun22
113,2022-03-01 10:17:44.680,ACY,G,G May22-Jun22 Calendar,Sell,27.0,-1,3,4f38ff3f-139f-4ef0-8a37-72cf91e42383,May22,Jun22,Spread,COMPLEX,1mo Spread,1mo Spread,May22,1,2022-05-01 00:00:00.000,K73neg51S7EmwvE4VfHDU,,G May22
114,2022-03-01 10:17:44.680,ACY,G,G May22,Sell,867.0,-1,2,4f38ff3f-139f-4ef0-8a37-72cf91e42383,May22,May22,Outright,COMPLEX,Outright,1mo Spread,May22,0,2022-05-01 00:00:00.000,9Nkuv4YGl9DKYNlALmGe8o,,G May22
115,2022-03-01 10:17:44.680,ACY,G,G Jun22,Buy,840.0,1,2,4f38ff3f-139f-4ef0-8a37-72cf91e42383,Jun22,Jun22,Outright,COMPLEX,Outright,1mo Spread,May22,0,2022-06-01 00:00:00.000,1eYCTsI0GYs4VT5H6Spg38,,G Jun22
116,2022-03-01 10:17:49.153,ACY,G,G May22-Jun22 Calendar,Sell,27.0,-1,3,4f38ff3f-139f-4ef0-8a37-72cf91e42383,May22,Jun22,Spread,COMPLEX,1mo Spread,1mo Spread,May22,1,2022-05-01 00:00:00.000,LJaLyy2Od5oGw0c63olG2r,,G May22
117,2022-03-01 10:17:49.153,ACY,G,G May22,Sell,867.25,-1,2,4f38ff3f-139f-4ef0-8a37-72cf91e42383,May22,May22,Outright,COMPLEX,Outright,1mo Spread,May22,0,2022-05-01 00:00:00.000,IJ9PWyJ9Hkj1tegFJQ3MQ3,,G May22
118,2022-03-01 10:17:49.153,ACY,G,G Jun22,Buy,840.25,1,2,4f38ff3f-139f-4ef0-8a37-72cf91e42383,Jun22,Jun22,Outright,COMPLEX,Outright,1mo Spread,May22,0,2022-06-01 00:00:00.000,FOLyRGFqt8rJNLmKsljnbG,,G Jun22
119,2022-03-01 10:21:13.863,ACY,G,G Apr22-May22 Calendar,Buy,33.0,1,3,110678da-25b1-4153-b4f1-abc811c1db01,Apr22,May22,Spread,COMPLEX,1mo Spread,1mo Spread,Apr22,1,2022-04-01 00:00:00.000,MjW7uFxXKfBOCaa7TujuX,,G Apr22
120,2022-03-01 10:21:13.863,ACY,G,G Apr22,Buy,900.75,1,2,110678da-25b1-4153-b4f1-abc811c1db01,Apr22,Apr22,Outright,COMPLEX,Outright,1mo Spread,Apr22,0,2022-04-01 00:00:00.000,XXGpeImiz2EsihcpmFbet,,G Apr22
121,2022-03-01 10:21:13.863,ACY,G,G May22,Sell,867.75,-1,2,110678da-25b1-4153-b4f1-abc811c1db01,May22,May22,Outright,COMPLEX,Outright,1mo Spread,Apr22,0,2022-05-01 00:00:00.000,xvPHDWxxJ0JlwZLhTLOr1,,G May22
122,2022-03-01 10:21:13.863,ACY,G,G Apr22-May22 Calendar,Buy,33.0,1,3,110678da-25b1-4153-b4f1-abc811c1db01,Apr22,May22,Spread,COMPLEX,1mo Spread,1mo Spread,Apr22,1,2022-04-01 00:00:00.000,F2tsM4BeHuA9xodqawW5il,,G Apr22
123,2022-03-01 10:21:13.863,ACY,G,G Apr22,Buy,900.75,1,2,110678da-25b1-4153-b4f1-abc811c1db01,Apr22,Apr22,Outright,COMPLEX,Outright,1mo Spread,Apr22,0,2022-04-01 00:00:00.000,8rnBYseZZUt9P4q2LBlvVS,,G Apr22
124,2022-03-01 10:21:13.863,ACY,G,G May22,Sell,867.75,-1,2,110678da-25b1-4153-b4f1-abc811c1db01,May22,May22,Outright,COMPLEX,Outright,1mo Spread,Apr22,0,2022-05-01 00:00:00.000,2LBIjw9uvUH8n1kn4RKJEE,,G May22
125,2022-03-01 10:21:13.863,ACY,G,G Apr22-May22 Calendar,Buy,33.0,1,3,110678da-25b1-4153-b4f1-abc811c1db01,Apr22,May22,Spread,COMPLEX,1mo Spread,1mo Spread,Apr22,1,2022-04-01 00:00:00.000,KnbiwASY4aW4bwLHNj5gQL,,G Apr22
126,2022-03-01 10:21:13.863,ACY,G,G Apr22,Buy,900.75,1,2,110678da-25b1-4153-b4f1-abc811c1db01,Apr22,Apr22,Outright,COMPLEX,Outright,1mo Spread,Apr22,0,2022-04-01 00:00:00.000,31eaVgnp9vY2VJfpepn1FN,,G Apr22
127,2022-03-01 10:21:13.863,ACY,G,G May22,Sell,867.75,-1,2,110678da-25b1-4153-b4f1-abc811c1db01,May22,May22,Outright,COMPLEX,Outright,1mo Spread,Apr22,0,2022-05-01 00:00:00.000,1JLhfnUvj9VG1R31PSIxmp,,G May22
128,2022-03-01 10:21:13.863,ACY,G,G Apr22-May22 Calendar,Buy,33.0,1,3,110678da-25b1-4153-b4f1-abc811c1db01,Apr22,May22,Spread,COMPLEX,1mo Spread,1mo Spread,Apr22,1,2022-04-01 00:00:00.000,L3VwfcCowXuAXPspCPPCE2,,G Apr22
129,2022-03-01 10:21:13.863,ACY,G,G Apr22,Buy,900.75,1,2,110678da-25b1-4153-b4f1-abc811c1db01,Apr22,Apr22,Outright,COMPLEX,Outright,1mo Spread,Apr22,0,2022-04-01 00:00:00.000,B648WAE2uSlG0DdmQBMMbQ,,G Apr22
130,2022-03-01 10:21:13.863,ACY,G,G May22,Sell,867.75,-1,2,110678da-25b1-4153-b4f1-abc811c1db01,May22,May22,Outright,COMPLEX,Outright,1mo Spread,Apr22,0,2022-05-01 00:00:00.000,Lpguwl7Y7CV7jeSw9uQPLh,,G May22
131,2022-03-01 10:21:13.867,ACY,G,G Apr22-May22 Calendar,Buy,33.0,1,3,110678da-25b1-4153-b4f1-abc811c1db01,Apr22,May22,Spread,COMPLEX,1mo Spread,1mo Spread,Apr22,1,2022-04-01 00:00:00.000,GlTeAZFJ3z117DysPecd1m,,G Apr22
132,2022-03-01 10:21:13.867,ACY,G,G Apr22,Buy,900.75,1,2,110678da-25b1-4153-b4f1-abc811c1db01,Apr22,Apr22,Outright,COMPLEX,Outright,1mo Spread,Apr22,0,2022-04-01 00:00:00.000,C8BaTp6PFJE9GMya9cJss0,,G Apr22
133,2022-03-01 10:21:13.867,ACY,G,G May22,Sell,867.75,-1,2,110678da-25b1-4153-b4f1-abc811c1db01,May22,May22,Outright,COMPLEX,Outright,1mo Spread,Apr22,0,2022-05-01 00:00:00.000,DKWfgMKWqfPBUtRj2WxcM0,,G May22
134,2022-03-01 10:21:13.867,ACY,G,G Apr22-May22 Calendar,Buy,33.0,1,3,110678da-25b1-4153-b4f1-abc811c1db01,Apr22,May22,Spread,COMPLEX,1mo Spread,1mo Spread,Apr22,1,2022-04-01 00:00:00.000,GFa1eS9WsYL8aFAXsqwUHJ,,G Apr22
135,2022-03-01 10:21:13.867,ACY,G,G Apr22,Buy,900.75,1,2,110678da-25b1-4153-b4f1-abc811c1db01,Apr22,Apr22,Outright,COMPLEX,Outright,1mo Spread,Apr22,0,2022-04-01 00:00:00.000,Gw2fT1nkpPK5IOyAFvCEAg,,G Apr22
136,2022-03-01 10:21:13.867,ACY,G,G May22,Sell,867.75,-1,2,110678da-25b1-4153-b4f1-abc811c1db01,May22,May22,Outright,COMPLEX,Outright,1mo Spread,Apr22,0,2022-05-01 00:00:00.000,9iyfnpakq19JahulA2RAeE,,G May22
137,2022-03-01 10:21:13.883,ACY,G,G May22-Jun22 Calendar,Buy,27.0,2,3,4a57e34e-20de-4bc8-8a5a-04c74ddb8733,May22,Jun22,Spread,COMPLEX,1mo Spread,1mo Spread,May22,1,2022-05-01 00:00:00.000,2FyTj2w2cv5IK28vCJuMKr,,G May22
138,2022-03-01 10:21:13.883,ACY,G,G May22,Buy,867.5,2,2,4a57e34e-20de-4bc8-8a5a-04c74ddb8733,May22,May22,Outright,COMPLEX,Outright,1mo Spread,May22,0,2022-05-01 00:00:00.000,8LkKkMkeotz4zr5Dq4XoUm,,G May22
139,2022-03-01 10:21:13.883,ACY,G,G Jun22,Sell,840.5,-2,2,4a57e34e-20de-4bc8-8a5a-04c74ddb8733,Jun22,Jun22,Outright,COMPLEX,Outright,1mo Spread,May22,0,2022-06-01 00:00:00.000,6yWcf9xedLe6o4l3VWrjQ7,,G Jun22
140,2022-03-01 10:21:13.883,ACY,G,G May22-Jun22 Calendar,Buy,27.0,1,3,4a57e34e-20de-4bc8-8a5a-04c74ddb8733,May22,Jun22,Spread,COMPLEX,1mo Spread,1mo Spread,May22,1,2022-05-01 00:00:00.000,JllaIQycxzN9yorTgE7OPc,,G May22
141,2022-03-01 10:21:13.883,ACY,G,G May22,Buy,867.5,1,2,4a57e34e-20de-4bc8-8a5a-04c74ddb8733,May22,May22,Outright,COMPLEX,Outright,1mo Spread,May22,0,2022-05-01 00:00:00.000,2L5ujBZua1dDPjAXRVFcRX,,G May22
142,2022-03-01 10:21:13.883,ACY,G,G Jun22,Sell,840.5,-1,2,4a57e34e-20de-4bc8-8a5a-04c74ddb8733,Jun22,Jun22,Outright,COMPLEX,Outright,1mo Spread,May22,0,2022-06-01 00:00:00.000,LulchEejPyv2U71ck7HmeZ,,G Jun22
143,2022-03-01 10:21:13.883,ACY,G,G May22-Jun22 Calendar,Buy,27.0,1,3,4a57e34e-20de-4bc8-8a5a-04c74ddb8733,May22,Jun22,Spread,COMPLEX,1mo Spread,1mo Spread,May22,1,2022-05-01 00:00:00.000,JLFd28xmDTp4lZj2wmhKOE,,G May22
144,2022-03-01 10:21:13.883,ACY,G,G May22,Buy,867.5,1,2,4a57e34e-20de-4bc8-8a5a-04c74ddb8733,May22,May22,Outright,COMPLEX,Outright,1mo Spread,May22,0,2022-05-01 00:00:00.000,FOCfEB1gsoorgY2TYwbWe,,G May22
145,2022-03-01 10:21:13.883,ACY,G,G Jun22,Sell,840.5,-1,2,4a57e34e-20de-4bc8-8a5a-04c74ddb8733,Jun22,Jun22,Outright,COMPLEX,Outright,1mo Spread,May22,0,2022-06-01 00:00:00.000,8h8g6JqTEH8BG07kMAyU0W,,G Jun22
146,2022-03-01 10:21:13.883,ACY,G,G May22-Jun22 Calendar,Buy,27.0,1,3,4a57e34e-20de-4bc8-8a5a-04c74ddb8733,May22,Jun22,Spread,COMPLEX,1mo Spread,1mo Spread,May22,1,2022-05-01 00:00:00.000,LECfxEUNf0KKip4E8DRtl6,,G May22
147,2022-03-01 10:21:13.883,ACY,G,G May22,Buy,867.5,1,2,4a57e34e-20de-4bc8-8a5a-04c74ddb8733,May22,May22,Outright,COMPLEX,Outright,1mo Spread,May22,0,2022-05-01 00:00:00.000,31sC7TfXYKgC0UcUf6e5CA,,G May22
148,2022-03-01 10:21:13.883,ACY,G,G Jun22,Sell,840.5,-1,2,4a57e34e-20de-4bc8-8a5a-04c74ddb8733,Jun22,Jun22,Outright,COMPLEX,Outright,1mo Spread,May22,0,2022-06-01 00:00:00.000,EH35yli4eGvIeDhGtuKgl4,,G Jun22
149,2022-03-01 10:21:13.883,ACY,G,G May22-Jun22 Calendar,Buy,27.0,3,3,4a57e34e-20de-4bc8-8a5a-04c74ddb8733,May22,Jun22,Spread,COMPLEX,1mo Spread,1mo Spread,May22,1,2022-05-01 00:00:00.000,F2sVQE5w5E47sXv0vSxcF1,,G May22
150,2022-03-01 10:21:13.883,ACY,G,G May22,Buy,867.5,3,2,4a57e34e-20de-4bc8-8a5a-04c74ddb8733,May22,May22,Outright,COMPLEX,Outright,1mo Spread,May22,0,2022-05-01 00:00:00.000,GQFQszVpDNoHrjQjPG8d0A,,G May22
151,2022-03-01 10:21:13.883,ACY,G,G Jun22,Sell,840.5,-3,2,4a57e34e-20de-4bc8-8a5a-04c74ddb8733,Jun22,Jun22,Outright,COMPLEX,Outright,1mo Spread,May22,0,2022-06-01 00:00:00.000,A9brAIlZ8Fw8zWHI62Gqaa,,G Jun22
152,2022-03-01 10:21:13.883,ACY,G,G May22-Jun22 Calendar,Buy,27.0,3,3,4a57e34e-20de-4bc8-8a5a-04c74ddb8733,May22,Jun22,Spread,COMPLEX,1mo Spread,1mo Spread,May22,1,2022-05-01 00:00:00.000,6wx9S23vkS6RJc5u5kgrB,,G May22
153,2022-03-01 10:21:13.883,ACY,G,G May22,Buy,867.5,3,2,4a57e34e-20de-4bc8-8a5a-04c74ddb8733,May22,May22,Outright,COMPLEX,Outright,1mo Spread,May22,0,2022-05-01 00:00:00.000,HHGKJ5wL5QgG2dkyn8EHIG,,G May22
154,2022-03-01 10:21:13.883,ACY,G,G Jun22,Sell,840.5,-3,2,4a57e34e-20de-4bc8-8a5a-04c74ddb8733,Jun22,Jun22,Outright,COMPLEX,Outright,1mo Spread,May22,0,2022-06-01 00:00:00.000,I3J2znEOmJjIWM8Kg4lQiU,,G Jun22
155,2022-03-01 10:21:13.887,ACY,G,G May22-Jun22 Calendar,Buy,27.0,1,3,4a57e34e-20de-4bc8-8a5a-04c74ddb8733,May22,Jun22,Spread,COMPLEX,1mo Spread,1mo Spread,May22,1,2022-05-01 00:00:00.000,EcIU4MUN8ObLfEbtK95Pn,,G May22
156,2022-03-01 10:21:13.887,ACY,G,G May22,Buy,867.5,1,2,4a57e34e-20de-4bc8-8a5a-04c74ddb8733,May22,May22,Outright,COMPLEX,Outright,1mo Spread,May22,0,2022-05-01 00:00:00.000,LkIA7k6avyg5WA5K0MY5mL,,G May22
157,2022-03-01 10:21:13.887,ACY,G,G Jun22,Sell,840.5,-1,2,4a57e34e-20de-4bc8-8a5a-04c74ddb8733,Jun22,Jun22,Outright,COMPLEX,Outright,1mo Spread,May22,0,2022-06-01 00:00:00.000,KXX3rsQaC1D2HcJb8Hx4Ae,,G Jun22
158,2022-03-01 10:24:44.063,ACY,G,G Apr22-May22 Calendar,Sell,33.0,-1,3,9ced27a2-cf1c-4166-9af0-dd69148795e6,Apr22,May22,Spread,COMPLEX,1mo Spread,1mo Spread,Apr22,1,2022-04-01 00:00:00.000,I3IzRvgi86e4UyI9kGGMY2,,G Apr22
159,2022-03-01 10:24:44.063,ACY,G,G Apr22,Sell,898.25,-1,2,9ced27a2-cf1c-4166-9af0-dd69148795e6,Apr22,Apr22,Outright,COMPLEX,Outright,1mo Spread,Apr22,0,2022-04-01 00:00:00.000,I8ak7m9meOpBhR4p0cPjqC,,G Apr22
160,2022-03-01 10:24:44.063,ACY,G,G May22,Buy,865.25,1,2,9ced27a2-cf1c-4166-9af0-dd69148795e6,May22,May22,Outright,COMPLEX,Outright,1mo Spread,Apr22,0,2022-05-01 00:00:00.000,7fC9chX6pGRJTQ5JcJEA9Q,,G May22
161,2022-03-01 10:24:51.280,ACY,G,G Apr22-May22 Calendar,Sell,33.0,-1,3,9ced27a2-cf1c-4166-9af0-dd69148795e6,Apr22,May22,Spread,COMPLEX,1mo Spread,1mo Spread,Apr22,1,2022-04-01 00:00:00.000,8mI7uHGByGbDrynbZGko47,,G Apr22
162,2022-03-01 10:24:51.280,ACY,G,G Apr22,Sell,898.25,-1,2,9ced27a2-cf1c-4166-9af0-dd69148795e6,Apr22,Apr22,Outright,COMPLEX,Outright,1mo Spread,Apr22,0,2022-04-01 00:00:00.000,2b9Ua9o52KZHnWoXK5Oxgo,,G Apr22
163,2022-03-01 10:24:51.280,ACY,G,G May22,Buy,865.25,1,2,9ced27a2-cf1c-4166-9af0-dd69148795e6,May22,May22,Outright,COMPLEX,Outright,1mo Spread,Apr22,0,2022-05-01 00:00:00.000,F39IgykmwYr9w3fEkNYNyl,,G May22
164,2022-03-01 10:24:51.280,ACY,G,G Apr22-May22 Calendar,Sell,33.0,-1,3,9ced27a2-cf1c-4166-9af0-dd69148795e6,Apr22,May22,Spread,COMPLEX,1mo Spread,1mo Spread,Apr22,1,2022-04-01 00:00:00.000,HHKxHymlK5ZEKgXaFtQFGs,,G Apr22
165,2022-03-01 10:24:51.280,ACY,G,G Apr22,Sell,898.25,-1,2,9ced27a2-cf1c-4166-9af0-dd69148795e6,Apr22,Apr22,Outright,COMPLEX,Outright,1mo Spread,Apr22,0,2022-04-01 00:00:00.000,GlcmYT5VnMCsElDSW89Un,,G Apr22
166,2022-03-01 10:24:51.280,ACY,G,G May22,Buy,865.25,1,2,9ced27a2-cf1c-4166-9af0-dd69148795e6,May22,May22,Outright,COMPLEX,Outright,1mo Spread,Apr22,0,2022-05-01 00:00:00.000,7fGGIucZMlHDJbKGNKEKEN,,G May22
167,2022-03-01 10:24:51.280,ACY,G,G Apr22-May22 Calendar,Sell,33.0,-1,3,9ced27a2-cf1c-4166-9af0-dd69148795e6,Apr22,May22,Spread,COMPLEX,1mo Spread,1mo Spread,Apr22,1,2022-04-01 00:00:00.000,1jnvQCbu8hs8xsuFLm6bCt,,G Apr22
168,2022-03-01 10:24:51.280,ACY,G,G Apr22,Sell,898.25,-1,2,9ced27a2-cf1c-4166-9af0-dd69148795e6,Apr22,Apr22,Outright,COMPLEX,Outright,1mo Spread,Apr22,0,2022-04-01 00:00:00.000,6ieqpf665g9C6l6HhE0yWL,,G Apr22
169,2022-03-01 10:24:51.280,ACY,G,G May22,Buy,865.25,1,2,9ced27a2-cf1c-4166-9af0-dd69148795e6,May22,May22,Outright,COMPLEX,Outright,1mo Spread,Apr22,0,2022-05-01 00:00:00.000,IuVC2nwkf5b9mUE7auLFLx,,G May22
170,2022-03-01 10:32:52.573,ACY,G,G Mar22-Apr22 Calendar,Buy,29.0,2,3,c932b6dc-58f9-4b5c-91a0-e35eb0f23b0e,Mar22,Apr22,Spread,COMPLEX,1mo Spread,1mo Spread,Mar22,1,2022-03-01 00:00:00.000,FeMQyOU8UMjDB74XtxuWOM,,G Mar22
171,2022-03-01 10:32:52.573,ACY,G,G Mar22,Buy,927.25,2,2,c932b6dc-58f9-4b5c-91a0-e35eb0f23b0e,Mar22,Mar22,Outright,COMPLEX,Outright,1mo Spread,Mar22,0,2022-03-01 00:00:00.000,E1EoWpwxVBb90Jmn8Vc7q5,,G Mar22
172,2022-03-01 10:32:52.573,ACY,G,G Apr22,Sell,898.25,-2,2,c932b6dc-58f9-4b5c-91a0-e35eb0f23b0e,Apr22,Apr22,Outright,COMPLEX,Outright,1mo Spread,Mar22,0,2022-04-01 00:00:00.000,6yaflPATNaf2cq2ZuLJr5j,,G Apr22
173,2022-03-01 10:35:22.317,ACY,G,G Mar22-Apr22 Calendar,Sell,29.0,-2,3,e4a1dce1-88e6-41c4-9b18-4e8f0a1d0232,Mar22,Apr22,Spread,COMPLEX,1mo Spread,1mo Spread,Mar22,1,2022-03-01 00:00:00.000,ExZbemE6ILQCIYciqqLOcC,,G Mar22
174,2022-03-01 10:35:22.317,ACY,G,G Mar22,Sell,927.0,-2,2,e4a1dce1-88e6-41c4-9b18-4e8f0a1d0232,Mar22,Mar22,Outright,COMPLEX,Outright,1mo Spread,Mar22,0,2022-03-01 00:00:00.000,LJVPP698WUhBvwWOfb6yB2,,G Mar22
175,2022-03-01 10:35:22.317,ACY,G,G Apr22,Buy,898.0,2,2,e4a1dce1-88e6-41c4-9b18-4e8f0a1d0232,Apr22,Apr22,Outright,COMPLEX,Outright,1mo Spread,Mar22,0,2022-04-01 00:00:00.000,Afa77jt2i2mCNI9v72sCnw,,G Apr22
176,2022-03-01 11:15:37.063,ACY,G,G Aug22-Oct22 Calendar,Sell,16.5,-1,3,ec268fb4-b428-410a-909c-39877b9a7695,Aug22,Oct22,Spread,COMPLEX,2mo Spread,2mo Spread,Aug22,2,2022-08-01 00:00:00.000,3czJYLm3DoYIQtP5ssJqbY,,G Aug22
177,2022-03-01 11:15:37.063,ACY,G,G Aug22,Sell,805.5,-1,2,ec268fb4-b428-410a-909c-39877b9a7695,Aug22,Aug22,Outright,COMPLEX,Outright,2mo Spread,Aug22,0,2022-08-01 00:00:00.000,79CZtFCO8yfu2F5drK6CC,,G Aug22
178,2022-03-01 01:00:00.380,AMU,G,G Mar22-Apr22 Calendar,Buy,24.5,1,3,09b26bb6-cf7b-4101-9744-e138ca9a5a52,Mar22,Apr22,Spread,COMPLEX,1mo Spread,1mo Spread,Mar22,1,2022-03-01 00:00:00.000,GQ7hbZYF8K03d5XYkZC9I9,,G Mar22
179,2022-03-01 01:00:00.380,AMU,G,G Mar22,Buy,892.0,1,2,09b26bb6-cf7b-4101-9744-e138ca9a5a52,Mar22,Mar22,Outright,COMPLEX,Outright,1mo Spread,Mar22,0,2022-03-01 00:00:00.000,BxW6GK4zCalLDKQkn3NJA2,,G Mar22
180,2022-03-01 01:00:00.380,AMU,G,G Apr22,Sell,867.5,-1,2,09b26bb6-cf7b-4101-9744-e138ca9a5a52,Apr22,Apr22,Outright,COMPLEX,Outright,1mo Spread,Mar22,0,2022-04-01 00:00:00.000,AExVeXNrrgI2ziZ3qrJi61,,G Apr22
